capture,condition,channel,window_start_sec,quality_score,valid,activity,calmness,tension,rhythmic_density,register,harmonic_stability,velocity_factor,note_probability,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,0.0,0.5357881273249323,True,0.2813711300501851,0.0011693974099170534,0.7260610239958922,0.43701259293118255,0.288135593220339,0.0966387499178838,0.49695979103512955,0.4996100743449461,103.55109755869236,0.13756215319003798,0.8790728464226937,7.555810802170997,0.806018591197996,0.18431114554579103,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,0.256,0.5331378205943097,True,0.2853295643403953,0.001129086988200599,0.7291281640317668,0.4406590742323753,0.288135593220339,0.09553904913121201,0.4997306950382767,0.5025272593859003,105.94987672247574,0.11963408069321173,0.8931489468137507,8.03901010157302,0.7742826278814706,0.2168690679192677,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,0.512,0.5325334370705678,True,0.28516784667228073,0.0012295765997198274,0.7263402526134168,0.4395781887516783,0.2896610169491526,0.09658013637512206,0.4996174926705966,0.5016625510013427,100.42874710559849,0.16158453644801243,0.8608930031441475,6.232475025072948,0.788174383727987,0.19969565411417578,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,0.768,0.5325785687662329,True,0.28703581315516113,0.0011704437953940481,0.728996144908546,0.44172192926884574,0.2878610169491526,0.09561213774901511,0.5009250692086129,0.5033775434150767,104.39166558380965,0.1215722447714979,0.8916055159609394,8.914448591119768,0.7842558205755223,0.20743138539145795,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,1.024,0.5320895951035547,True,0.28701604899230615,0.0012216999179717703,0.7273870639140911,0.44114590421493083,0.28943586440677976,0.09620863257674983,0.5009112342946144,0.5029167233719448,102.95766266965045,0.14993053800421038,0.8696177438020667,6.618569393535345,0.7925845901703912,0.1962543816776814,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,1.28,0.5328110777965174,True,0.2891853076854691,0.0012535106303564981,0.7272688408110223,0.44251454427941267,0.2846255444067798,0.096270687625874,0.5024297153798285,0.5040116354235302,104.79629284425165,0.14316902349451432,0.8747612815224105,6.287293505988987,0.7762353766446927,0.21259853897751824,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,1.536,0.535805490354088,True,0.29131443000846813,0.0011957598383439377,0.7295104261847116,0.4446830286701533,0.28068108200677977,0.09544859473027456,0.5039201010059278,0.5057464229361227,108.2136411841497,0.12285354080949787,0.8905880986635493,8.168193372325215,0.7858306705201064,0.20564491042162933,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,1.792,0.5361738620895197,True,0.29214796323723613,0.0010753046864361078,0.734621996130256,0.4470138747497931,0.27744662283877974,0.09358124940059392,0.5045035742660653,0.5076110997998344,109.70408781505171,0.09077548750707214,0.9167789443749886,10.432185762181986,0.8015455598770074,0.1921271405470324,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,2.048,0.895118667076389,True,0.2918839618888854,0.0009695717219207929,0.7401667921077165,0.4487829524654762,0.27937063750746044,0.09157184438154782,0.5043187733222197,0.5090263619723809,101.05012686964217,0.08256184496959577,0.9237347544021045,11.178754978875192,0.7839233625801416,0.20967923681893308,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,2.304,0.9009390084210185,True,0.29590289069218934,0.000904809939179113,0.745825176702308,0.4533756907957308,0.29010087190865996,0.08954931461465875,0.5071320234845326,0.5127005526365846,98.36992998125189,0.08314009147379464,0.9232416082297067,9.47850262453992,0.7314589427389272,0.26059685694682694,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,2.56,0.9538481276231486,True,0.2950128013272754,0.0010122928153355733,0.7481639822582201,0.453615714653106,0.28364542682950794,0.08880059653959117,0.5065089609290928,0.5128925717224848,63.19108346622343,0.10951710084764406,0.9012930032619934,5.691724940540303,0.6569249359166422,0.32785894892868683,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,2.816,1.0,True,0.29038429277173594,0.0012375202734895927,0.7475507192614185,0.45039254204312473,0.29970789406799314,0.08916163643627187,0.5032690049402151,0.5103140336344998,46.29471745026765,0.13509027965351775,0.8809871936344913,4.659075917531579,0.6403539501380828,0.34062661371153335,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,3.072,1.0,True,0.2831867070198008,0.001366035736519939,0.7458479250484824,0.44511813332983924,0.29152318500016117,0.08984114946176923,0.4982306949138605,0.5060945066638715,45.0825273612174,0.1480670677698711,0.8710292526149923,5.125941343577326,0.6763397494772891,0.3085289505366997,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,3.328,1.0,True,0.2736739215010469,0.001609944915048673,0.7369472043183762,0.4358195704871121,0.3092185032255559,0.09311494268335005,0.49157174505073287,0.4986556563896898,42.75460262214317,0.22287949070140925,0.8177420650126535,5.419506792613579,0.7070547346863508,0.27801539831754196,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,3.584,1.0,True,0.2606131050103219,0.002419618944813266,0.7111917561147897,0.4183156328968856,0.3237286641703796,0.10265563767395233,0.48242917350722536,0.48465250631750856,38.2993098633084,0.44058155847192426,0.6941640992860008,5.2090067808969085,0.7420467189433186,0.2379813485430803,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,3.84,1.0,True,0.24274031508911756,0.0028091089377562505,0.6971324418457833,0.40177755945395055,0.33410157241632144,0.1078295661635175,0.4699182205623823,0.4714220475631605,35.15695637088898,0.310057275419395,0.7633254047367081,6.584226639729284,0.8060537033586844,0.17458024582440365,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,4.096,1.0,True,0.22639154803325612,0.002524747648181794,0.6992802018560828,0.3919025768712454,0.31972600124579037,0.10689301532168928,0.4584740836232793,0.46352206149699643,30.187926494353963,0.16854733095228788,0.8557633683251356,14.46864571848027,0.8186410970803383,0.1728359363098545,delta
20260523-202451_fp1_fp2_ch1_only_forehead_blink_artifact_30s,fp1_fp2_ch1_only_forehead_blink_artifact_30s,0,4.352,1.0,True,0.21600241216925778,0.0027000426848082766,0.691777258695528,0.3825236084534523,0.32776854136053113,0.10963298720169065,0.45120168851848047,0.456018886762762,31.559500303249376,0.2689481015775381,0.788054293744539,6.987861891610255,0.7863476281557341,0.19714527186765,delta
