capture,condition,channel,window_start_sec,quality_score,valid,activity,calmness,tension,rhythmic_density,register,harmonic_stability,velocity_factor,note_probability,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260523-195752_ear_eeg_ch1_only_still_30s,ear_eeg_ch1_only_still_30s,0,0.0,1.0,True,0.47640666827724937,0.014850212395663157,0.6690418727075063,0.5438289898278393,0.3050847457627119,0.12548798260955385,0.6334846677940745,0.5850631918622715,13.449631020855204,0.3449119272651111,0.7435431121717233,0.8707930370830097,0.4031734874112966,0.5389212150495443,gamma
20260523-195752_ear_eeg_ch1_only_still_30s,ear_eeg_ch1_only_still_30s,0,0.256,1.0,True,0.475319483636355,0.014395231609184506,0.6720251069384618,0.5441664517920924,0.3020338983050848,0.12414811311750829,0.6327236385454484,0.585333161433674,13.059892765102438,0.30605821401557043,0.7656626552050626,1.0628682439318216,0.4101765216755931,0.5372388534945328,gamma
20260523-195752_ear_eeg_ch1_only_still_30s,ear_eeg_ch1_only_still_30s,0,0.512,1.0,True,0.47401523551837443,0.014041070799383954,0.6740342653737446,0.544021895967754,0.2995322033898306,0.12321470313878899,0.631810664862862,0.5852175167742032,13.112345955763082,0.3097995644721527,0.7634755936100016,1.212942556885102,0.41582121727509075,0.5316359109578184,gamma
20260523-195752_ear_eeg_ch1_only_still_30s,ear_eeg_ch1_only_still_30s,0,0.768,1.0,True,0.4704044450234976,0.013760868985214864,0.6745506961257077,0.5418556329092712,0.29748081355932215,0.12285182119639194,0.6292831115164482,0.583484506327417,12.410324545671369,0.3252422765630769,0.7545790061788592,1.3846052621091998,0.42652577204426334,0.5226049283916636,gamma
20260523-195752_ear_eeg_ch1_only_still_30s,ear_eeg_ch1_only_still_30s,0,1.024,1.0,True,0.46501775873670903,0.014064305803908914,0.6699276728832538,0.5367362286879998,0.29732409762711876,0.12466711326340198,0.6255124311156962,0.5793889829503999,12.532079284650301,0.3809240889683889,0.7241527669649951,1.2007669645416033,0.44927470493111415,0.4947282530861935,delta
20260523-195752_ear_eeg_ch1_only_still_30s,ear_eeg_ch1_only_still_30s,0,1.28,1.0,True,0.4561942982573798,0.01481254198331808,0.6620871238220222,0.5282567872050047,0.3155006753084747,0.12789765895144903,0.6193360087801658,0.5726054297640037,12.147577748249613,0.41815150094786413,0.7051432793512178,1.1040244186716206,0.47914563764335977,0.4590576584280318,delta
20260523-195752_ear_eeg_ch1_only_still_30s,ear_eeg_ch1_only_still_30s,0,1.536,1.0,True,0.4481060717876316,0.015910117064394075,0.6540647665082066,0.5201916149398329,0.33040546900718654,0.13141890781398388,0.6136742502513421,0.5661532919518664,11.829062099261046,0.43413683781127177,0.6972835322477189,1.0234223033992351,0.47335749773000113,0.4575673657969467,delta
20260523-195752_ear_eeg_ch1_only_still_30s,ear_eeg_ch1_only_still_30s,0,1.792,1.0,True,0.439640397366776,0.01735669174908279,0.6461769545832787,0.5119281923925519,0.3411019761113167,0.13511991553275632,0.6077482781567433,0.5595425539140416,10.658726684044513,0.45209149549788685,0.6886618392135658,1.0503892339151137,0.4563822143477729,0.4667025657834075,delta
20260523-195752_ear_eeg_ch1_only_still_30s,ear_eeg_ch1_only_still_30s,0,2.048,1.0,True,0.4308551522858142,0.018887932607670903,0.6386038559629353,0.5035671985728066,0.34987311193670345,0.13876580660795879,0.60159860660007,0.5528537588582454,9.724604790840928,0.46858635371052637,0.6809269318548865,0.9825217439835926,0.44914310290868803,0.4697983936009986,delta
20260523-195752_ear_eeg_ch1_only_still_30s,ear_eeg_ch1_only_still_30s,0,2.304,1.0,True,0.4231952471580538,0.021009850376842637,0.6294467569804528,0.49538327559589346,0.3570654433135206,0.1433500378017893,0.5962366730106377,0.5463066204767149,9.70051044724446,0.5072411817726985,0.6634638252254936,0.8349318423957174,0.44434268230906826,0.4645040718944599,delta
20260523-195752_ear_eeg_ch1_only_still_30s,ear_eeg_ch1_only_still_30s,0,2.56,1.0,True,0.41617151019224174,0.023581197264651195,0.6195895607999939,0.48736782790495503,0.3644885787713242,0.14847143194202544,0.5913200571345693,0.5398942623239641,9.483525550395791,0.5388010165579711,0.6498566021442796,0.739618120045663,0.43811622265182526,0.4610819027995887,delta
20260523-195752_ear_eeg_ch1_only_still_30s,ear_eeg_ch1_only_still_30s,0,2.816,1.0,True,0.410036589039826,0.02552666764629433,0.6122836465969339,0.4808230591848138,0.37057554984672314,0.15229305766116452,0.5870256123278782,0.5346584473478511,9.001080158504978,0.530015011140224,0.6535883587516397,0.7943911516757728,0.4327720900638735,0.46795478525813106,delta
20260523-195752_ear_eeg_ch1_only_still_30s,ear_eeg_ch1_only_still_30s,0,3.072,1.0,True,0.40349462266750635,0.027466800363472273,0.6053294930972879,0.47413682731792994,0.3725160186709232,0.1559880976522063,0.5824462358672545,0.5293094618543439,8.766983921701298,0.5350498892008606,0.6514446253712632,0.8439297418209144,0.4387006040982177,0.4571403859298438,delta
